age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,fnlwgt__log,fnlwgt__bin,education_num__bin,capital_gain__log,capital_gain__sqrt,hours_per_week__log,hours_per_week__bin,age__x__fnlwgt,age__x__education_num,age__div__education_num,age__div__capital_gain,age__div__capital_loss,age__x__hours_per_week,age__minus__hours_per_week,age__div__hours_per_week,fnlwgt__x__education_num,fnlwgt__div__education_num,fnlwgt__x__capital_gain,fnlwgt__div__capital_gain,fnlwgt__x__capital_loss,fnlwgt__div__capital_loss,fnlwgt__x__hours_per_week,fnlwgt__div__hours_per_week,education_num__div__capital_gain,income
20,Private,164574,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,12.011121672336078,2,0,0.0,0.0,3.4339872044851463,0,3291480,180,2.2222222197530863,2000000000.0,2000000000.0,600,-10,0.6666666664444444,1481166,18285.99997968222,0,16457400000000.0,0,16457400000000.0,4937220,5485.7999981714,900000000.0,0
44,Self-emp-not-inc,155930,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,11.957168880692466,1,2,0.0,0.0,4.110873864173311,3,6860920,572,3.3846153820118343,4400000000.0,4400000000.0,2640,-16,0.733333333211111,2027090,11994.615375388757,0,15593000000000.0,0,15593000000000.0,9355800,2598.8333329001944,1300000000.0,0
49,Local-gov,79019,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States,11.277456263965382,0,3,0.0,0.0,2.833213344056216,0,3871931,686,3.4999999975,4900000000.0,4900000000.0,784,33,3.0624999980859373,1106266,5644.214281682704,0,7901900000000.0,0,7901900000000.0,1264304,4938.6874969133205,1400000000.0,0
30,Federal-gov,314310,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,12.658138220582392,4,2,0.0,0.0,3.713572066704308,1,9429300,390,2.3076923059171595,3000000000.0,3000000000.0,1200,-10,0.7499999998125,4086030,24177.69228909408,0,31431000000000.0,0,31431000000000.0,12572400,7857.749998035562,1300000000.0,1
50,Private,271262,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,12.510844108955661,4,0,0.0,0.0,3.713572066704308,1,13563100,450,5.555555549382715,5000000000.0,5000000000.0,2000,10,1.2499999996875,2441358,30140.222188733085,0,27126200000000.0,0,27126200000000.0,10850480,6781.549998304612,900000000.0,1
27,Private,373499,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0,60,El-Salvador,12.83067328355501,4,0,0.0,0.0,4.110873864173311,3,10084473,81,8.999999970000001,2700000000.0,2700000000.0,1620,-33,0.449999999925,1120497,124499.66625166778,0,37349900000000.0,0,37349900000000.0,22409940,6224.983332295836,300000000.0,0
22,Private,113550,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,11.640007354188013,1,0,0.0,0.0,3.713572066704308,1,2498100,198,2.444444441728395,2200000000.0,2200000000.0,880,-18,0.5499999998625,1021950,12616.666652648148,0,11355000000000.0,0,11355000000000.0,4542000,2838.7499992903126,900000000.0,0
35,Private,38245,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,10.55179425862292,0,1,0.0,0.0,4.110873864173311,3,1338575,350,3.4999999964999997,3500000000.0,3500000000.0,2100,-25,0.5833333332361111,382450,3824.4999961754997,0,3824500000000.0,0,3824500000000.0,2294700,637.4166665604306,1000000000.0,0
36,Private,184112,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,United-States,12.123304978524981,2,3,9.617470759403409,122.5724275683565,3.828641396489095,2,6628032,540,2.3999999984,0.0023961661341837083,3600000000.0,1620,-9,0.7999999998222223,2761680,12274.133325150577,2766098688,12.254526091578636,0,18411200000000.0,8285040,4091.3777768685827,0.0009984025559098785,1
50,Private,74879,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,11.223642111151474,0,0,0.0,0.0,3.713572066704308,1,3743950,450,5.555555549382715,5000000000.0,5000000000.0,2000,10,1.2499999996875,673911,8319.888879644566,0,7487900000000.0,0,7487900000000.0,2995160,1871.9749995320062,900000000.0,0
17,Private,102726,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,11.539830263019372,0,0,0.0,0.0,2.833213344056216,0,1746342,136,2.1249999973437497,1700000000.0,1700000000.0,272,1,1.0624999993359374,821808,12840.749983949061,0,10272600000000.0,0,10272600000000.0,1643616,6420.374995987266,800000000.0,0
42,Private,136419,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,11.82349364120871,1,0,0.0,0.0,3.9318256327243257,3,5729598,378,4.666666661481481,4200000000.0,4200000000.0,2100,-8,0.839999999832,1227771,15157.666649824814,0,13641900000000.0,0,13641900000000.0,6820950,2728.3799994543238,900000000.0,1
68,Self-emp-inc,136218,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,15,United-States,11.822019163702441,1,0,0.0,0.0,2.772588722239781,0,9262824,612,7.555555547160493,6800000000.0,6800000000.0,1020,53,4.533333330311111,1225962,15135.333316516295,0,13621800000000.0,0,13621800000000.0,2043270,9081.199993945866,900000000.0,0
36,State-gov,36397,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,10.502269107060352,0,2,0.0,0.0,4.02535169073515,3,1310292,468,2.7692307671005914,3600000000.0,3600000000.0,1980,-19,0.6545454544264463,473161,2799.769228615562,0,3639700000000.0,0,3639700000000.0,2001835,661.7636362433157,1300000000.0,0
40,Private,310101,Some-college,10,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,12.644656554600152,4,1,0.0,0.0,3.713572066704308,1,12404040,400,3.9999999959999997,4000000000.0,4000000000.0,1600,0,0.99999999975,3101010,31010.099968989896,0,31010100000000.0,0,31010100000000.0,12404040,7752.524998061868,1000000000.0,0
25,Private,189590,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,12.15262439932197,2,2,0.0,0.0,3.713572066704308,1,4739750,325,1.923076921597633,2500000000.0,2500000000.0,1000,-15,0.62499999984375,2464670,14583.84614262781,0,18959000000000.0,0,18959000000000.0,7583600,4739.749998815062,1300000000.0,0
19,Private,104844,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,11.560238348020846,0,1,0.0,0.0,2.772588722239781,0,1992036,190,1.8999999980999998,1900000000.0,1900000000.0,285,4,1.266666665822222,1048440,10484.3999895156,0,10484400000000.0,0,10484400000000.0,1572660,6989.599995340266,1000000000.0,0
38,Private,31603,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,10.361038973842623,0,2,0.0,0.0,3.713572066704308,1,1200914,494,2.923076920828402,3800000000.0,3800000000.0,1520,-2,0.9499999997624999,410839,2430.9999981299998,0,3160300000000.0,0,3160300000000.0,1264120,790.0749998024812,1300000000.0,0
32,Private,200246,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,12.207306883544977,3,2,0.0,0.0,3.713572066704308,1,6407872,416,2.46153845964497,3200000000.0,3200000000.0,1280,-8,0.7999999998,2603198,15403.538449689584,0,20024600000000.0,0,20024600000000.0,8009840,5006.149998748462,1300000000.0,1
24,Private,201603,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,12.214060656252357,3,0,0.0,0.0,3.4339872044851463,0,4838472,216,2.6666666637037033,2400000000.0,2400000000.0,720,-6,0.7999999997333334,1814427,22400.33330844407,0,20160300000000.0,0,20160300000000.0,6048090,6720.099997759967,900000000.0,0
60,Private,297261,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,15,United-States,12.602369183797052,4,1,0.0,0.0,2.772588722239781,0,17835660,600,5.9999999939999995,6000000000.0,6000000000.0,900,45,3.999999997333333,2972610,29726.0999702739,0,29726100000000.0,0,29726100000000.0,4458915,19817.399986788398,1000000000.0,0
49,Private,318331,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,12.67085014230431,4,0,0.0,0.0,3.713572066704308,1,15598219,441,5.444444438395061,4900000000.0,4900000000.0,1960,9,1.22499999969375,2864979,35370.111071810985,0,31833100000000.0,0,31833100000000.0,12733240,7958.274998010431,900000000.0,0
19,Private,383637,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,12.85745467860757,4,0,0.0,0.0,3.044522437723423,0,7289103,171,2.111111108765432,1900000000.0,1900000000.0,380,-1,0.9499999995249999,3452733,42626.33328597074,0,38363700000000.0,0,38363700000000.0,7672740,19181.849990409075,900000000.0,0
47,Private,387468,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Scotland,12.867391124575368,4,1,0.0,0.0,3.713572066704308,1,18210996,470,4.6999999953,4700000000.0,4700000000.0,1880,7,1.17499999970625,3874680,38746.7999612532,0,38746800000000.0,0,38746800000000.0,15498720,9686.699997578326,1000000000.0,1
21,Private,376929,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,12.83981477279758,4,0,0.0,0.0,3.713572066704308,1,7915509,63,6.9999999766666665,2100000000.0,2100000000.0,840,-19,0.52499999986875,1130787,125642.99958119,0,37692900000000.0,0,37692900000000.0,15077160,9423.224997644194,300000000.0,0
22,Private,35663,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,10.48189705562565,0,0,0.0,0.0,3.713572066704308,1,784586,198,2.444444441728395,2200000000.0,2200000000.0,880,-18,0.5499999998625,320967,3962.555551152716,0,3566300000000.0,0,3566300000000.0,1426520,891.5749997771062,900000000.0,0
34,Private,182714,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,?,12.115682840802169,2,0,0.0,0.0,3.58351893845611,0,6212276,306,3.7777777735802465,3400000000.0,3400000000.0,1190,-1,0.9714285711510204,1644426,20301.55553299827,0,18271400000000.0,0,18271400000000.0,6394990,5220.399998508457,900000000.0,0
52,State-gov,71344,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,11.175282543364675,0,3,0.0,0.0,3.713572066704308,1,3709888,728,3.7142857116326526,5200000000.0,5200000000.0,2080,12,1.299999999675,998816,5095.999996359999,0,7134400000000.0,0,7134400000000.0,2853760,1783.5999995541,1400000000.0,0
53,Local-gov,221722,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14344,0,50,United-States,12.309184134021312,3,3,9.571156728415465,119.76643937263894,3.9318256327243257,3,11751266,742,3.7857142830102037,0.0036949247071920697,5300000000.0,2650,3,1.059999999788,3104108,15837.285702973366,3180380368,15.457473508076228,0,22172200000000.0,11086100,4434.439999113112,0.0009760178471828109,1
29,Private,160512,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,11.986130215156873,2,0,0.0,0.0,3.713572066704308,1,4654848,261,3.222222218641975,2900000000.0,2900000000.0,1160,-11,0.72499999981875,1444608,17834.666646850368,0,16051200000000.0,0,16051200000000.0,6420480,4012.7999989968,900000000.0,0
47,Self-emp-not-inc,112200,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,10520,0,45,United-States,11.628047184686986,1,2,9.261128538808288,102.56705123966468,3.828641396489095,2,5273400,611,3.6153846126035503,0.004467680608360771,4700000000.0,2115,2,1.0444444442123457,1458600,8630.769224130177,1180344000,10.665399239533587,0,11220000000000.0,5049000,2493.3333327792593,0.0012357414448657454,1
49,Local-gov,343231,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States,12.746161882342596,4,3,0.0,0.0,4.394449154672439,3,16818319,686,3.4999999975,4900000000.0,4900000000.0,3920,-31,0.6124999999234375,4805234,24516.499982488214,0,34323100000000.0,0,34323100000000.0,27458480,4290.387499463702,1400000000.0,0
19,Private,148644,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,11.909316191802684,1,0,0.0,0.0,3.713572066704308,1,2824236,171,2.111111108765432,1900000000.0,1900000000.0,760,-21,0.47499999988124997,1337796,16515.99998164889,0,14864400000000.0,0,14864400000000.0,5945760,3716.0999990709747,900000000.0,0
54,Private,326156,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,12.695134139511172,4,1,0.0,0.0,3.713572066704308,1,17612424,540,5.3999999946,5400000000.0,5400000000.0,2160,14,1.3499999996625,3261560,32615.599967384398,0,32615600000000.0,0,32615600000000.0,13046240,8153.899997961525,1000000000.0,1
55,Private,208451,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,12.247464077889923,3,3,0.0,0.0,3.713572066704308,1,11464805,770,3.928571425765306,5500000000.0,5500000000.0,2200,15,1.37499999965625,2918314,14889.357132221887,0,20845100000000.0,0,20845100000000.0,8338040,5211.274998697181,1400000000.0,1
33,Private,106976,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,11.58036913706725,0,0,0.0,0.0,3.713572066704308,1,3530208,297,3.666666662592592,3300000000.0,3300000000.0,1320,-7,0.8249999997937499,962784,11886.222209015308,0,10697600000000.0,0,10697600000000.0,4279040,2674.3999993314,900000000.0,0
39,Private,129764,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,11.773480401282585,1,0,0.0,0.0,3.713572066704308,1,5060796,351,4.333333328518518,3900000000.0,3900000000.0,1560,-1,0.97499999975625,1167876,14418.222206201974,0,12976400000000.0,0,12976400000000.0,5190560,3244.099999188975,900000000.0,0
36,Private,156084,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,11.95815600963781,1,0,0.0,0.0,3.713572066704308,1,5619024,324,3.999999995555555,3600000000.0,3600000000.0,1440,-4,0.899999999775,1404756,17342.666647397036,0,15608400000000.0,0,15608400000000.0,6243360,3902.099999024475,900000000.0,0
22,Private,60783,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States,11.015081875427407,0,0,0.0,0.0,2.772588722239781,0,1337226,132,3.666666660555556,2200000000.0,2200000000.0,330,7,1.4666666656888887,364698,10130.499983115833,0,6078300000000.0,0,6078300000000.0,911745,4052.199997298533,600000000.0,0
45,Private,161819,11th,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,25,United-States,11.99423988536183,2,0,0.0,0.0,3.258096538021482,0,7281855,315,6.4285714193877554,4500000000.0,4500000000.0,1125,20,1.79999999928,1132733,23116.999966975716,0,16181900000000.0,0,16181900000000.0,4045475,6472.759997410896,700000000.0,0
39,Private,167482,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,12.02863713255923,2,0,0.0,0.0,4.110873864173311,3,6531798,351,4.333333328518518,3900000000.0,3900000000.0,2340,-21,0.6499999998916667,1507338,18609.11109043432,0,16748200000000.0,0,16748200000000.0,10048920,2791.366666201439,900000000.0,1
26,Private,164583,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,12.011176357154067,2,0,0.0,0.0,3.4339872044851463,0,4279158,234,2.888888885679012,2600000000.0,2600000000.0,780,-4,0.8666666663777778,1481247,18286.99997968111,0,16458300000000.0,0,16458300000000.0,4937490,5486.0999981713,900000000.0,0
37,Private,199753,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,12.204841888459312,3,1,0.0,0.0,3.58351893845611,0,7390861,370,3.6999999963,3700000000.0,3700000000.0,1295,2,1.0571428568408163,1997530,19975.299980024698,0,19975300000000.0,0,19975300000000.0,6991355,5707.228569797934,1000000000.0,1
39,Private,32650,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,10.393630762106916,0,2,0.0,0.0,4.110873864173311,3,1273350,429,3.5454545422314045,3900000000.0,3900000000.0,2340,-21,0.6499999998916667,359150,2968.181815483471,0,3265000000000.0,0,3265000000000.0,1959000,544.1666665759722,1100000000.0,0
33,Private,172664,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,12.059108580017272,2,1,0.0,0.0,4.2626798770413155,3,5697912,330,3.2999999966999995,3300000000.0,3300000000.0,2310,-37,0.4714285713612245,1726640,17266.399982733597,0,17266400000000.0,0,17266400000000.0,12086480,2466.6285710761963,1000000000.0,1
69,Local-gov,660461,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,13.400694869116881,4,0,0.0,0.0,3.044522437723423,0,45571809,621,7.666666658148148,6900000000.0,6900000000.0,1380,49,3.449999998275,5944149,73384.55547401715,0,66046100000000.0,0,66046100000000.0,13209220,33023.049983488476,900000000.0,0
18,Private,205004,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,26,United-States,12.230789648067011,3,1,0.0,0.0,3.295836866004329,0,3690072,180,1.7999999982,1800000000.0,1800000000.0,468,-8,0.6923076920414201,2050040,20500.399979499598,0,20500400000000.0,0,20500400000000.0,5330104,7884.769227736627,1000000000.0,0
36,Self-emp-not-inc,224886,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,40,United-States,12.323353332808514,3,2,7.786551806428712,49.06118628814432,3.713572066704308,1,8095896,468,2.7692307671005914,0.014956377233008076,3600000000.0,1440,-4,0.899999999775,2923518,17298.92306361621,541300602,93.4299958450626,0,22488600000000.0,8995440,5622.149998594462,0.005400914000808472,0
23,Private,378460,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,12.843868308241714,4,1,0.0,0.0,3.044522437723423,0,8704580,230,2.2999999976999996,2300000000.0,2300000000.0,460,3,1.1499999994249999,3784600,37845.999962154,0,37846000000000.0,0,37846000000000.0,7569200,18922.999990538498,1000000000.0,0
40,Private,117860,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,11.677261242998707,1,0,0.0,0.0,3.713572066704308,1,4714400,360,4.444444439506173,4000000000.0,4000000000.0,1600,0,0.99999999975,1060740,13095.555541004936,0,11786000000000.0,0,11786000000000.0,4714400,2946.499999263375,900000000.0,0
58,Private,220789,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,12.304967302504389,3,2,0.0,0.0,3.828641396489095,2,12805762,754,4.461538458106508,5800000000.0,5800000000.0,2610,13,1.2888888886024692,2870257,16983.76921770479,0,22078900000000.0,0,22078900000000.0,9935505,4906.422221131906,1300000000.0,0
29,Private,286634,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,12.565964908343581,4,2,0.0,0.0,3.9318256327243257,3,8312386,377,2.230769229053254,2900000000.0,2900000000.0,1450,-21,0.579999999884,3726242,22048.76921380864,0,28663400000000.0,0,28663400000000.0,14331700,5732.679998853464,1300000000.0,1
39,Private,185520,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,8614,0,40,United-States,12.130923362169305,2,1,9.06126014896203,92.81163720137685,3.713572066704308,1,7235280,390,3.8999999960999996,0.004527513350354622,3900000000.0,1560,-1,0.97499999975625,1855200,18551.999981448,1598069280,21.53703273737922,0,18552000000000.0,7420800,4637.9999988405,0.001160900859065288,1
45,Private,81132,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,11.30384506239558,0,1,0.0,0.0,3.713572066704308,1,3650940,450,4.4999999955,4500000000.0,4500000000.0,1800,5,1.12499999971875,811320,8113.1999918868,0,8113200000000.0,0,8113200000000.0,3245280,2028.299999492925,1000000000.0,0
29,Private,247151,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,12.417758810954032,3,0,0.0,0.0,3.713572066704308,1,7167379,203,4.142857136938775,2900000000.0,2900000000.0,1160,-11,0.72499999981875,1730057,35307.285663846735,0,24715100000000.0,0,24715100000000.0,9886040,6178.774998455307,700000000.0,0
62,Self-emp-not-inc,162347,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,11.997497458391361,2,3,0.0,0.0,2.772588722239781,0,10065514,930,4.133333330577778,6200000000.0,6200000000.0,930,47,4.133333330577778,2435205,10823.13332611791,0,16234700000000.0,0,16234700000000.0,2435205,10823.13332611791,1500000000.0,1
58,Self-emp-inc,113806,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,30,United-States,11.642259310206168,1,2,8.94754601503218,87.68124086713189,3.4339872044851463,0,6600748,754,4.461538458106508,0.007544224765859074,5800000000.0,1740,28,1.9333333326888889,1479478,8754.307685573609,874940528,14.803069719023409,0,11380600000000.0,3414180,3793.533332068822,0.001690946930278758,1
22,Private,41837,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,10.641560296449066,0,1,0.0,0.0,3.258096538021482,0,920414,220,2.1999999978,2200000000.0,2200000000.0,550,-3,0.879999999648,418370,4183.6999958163,0,4183700000000.0,0,4183700000000.0,1045925,1673.479999330608,1000000000.0,0
30,Private,375827,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,12.836886870902811,4,0,0.0,0.0,3.713572066704308,1,11274810,270,3.3333333296296295,3000000000.0,3000000000.0,1200,-10,0.7499999998125,3382443,41758.55550915716,0,37582700000000.0,0,37582700000000.0,15033080,9395.674997651082,900000000.0,0
20,Private,215495,9th,5,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,Mexico,12.280697626868754,3,0,0.0,0.0,3.713572066704308,1,4309900,100,3.9999999920000002,2000000000.0,2000000000.0,800,-20,0.499999999875,1077475,43098.999913802,0,21549500000000.0,0,21549500000000.0,8619800,5387.374998653157,500000000.0,0
34,Private,90415,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,11.412176521869625,0,2,0.0,0.0,3.713572066704308,1,3074110,374,3.090909088099173,3400000000.0,3400000000.0,1360,-6,0.8499999997875,994565,8219.54544707314,0,9041500000000.0,0,9041500000000.0,3616600,2260.3749994349064,1100000000.0,0
42,Private,147099,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,11.89886790658953,1,0,0.0,0.0,3.4339872044851463,0,6178158,378,4.666666661481481,4200000000.0,4200000000.0,1260,12,1.3999999995333332,1323891,16344.333315172962,0,14709900000000.0,0,14709900000000.0,4412970,4903.299998365566,900000000.0,0
37,Local-gov,257588,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,12.45912057043723,3,0,0.0,0.0,3.713572066704308,1,9530756,333,4.111111106543209,3700000000.0,3700000000.0,1480,-3,0.92499999976875,2318292,28620.8888570879,0,25758800000000.0,0,25758800000000.0,10303520,6439.699998390075,900000000.0,0
41,Private,220460,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,12.303476087477263,3,0,0.0,0.0,3.713572066704308,1,9038860,369,4.5555555504938265,4100000000.0,4100000000.0,1640,1,1.02499999974375,1984140,24495.55552833827,0,22046000000000.0,0,22046000000000.0,8818400,5511.499998622125,900000000.0,0
20,Private,47678,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,10.772246328364929,0,0,0.0,0.0,3.713572066704308,1,953560,180,2.2222222197530863,2000000000.0,2000000000.0,800,-20,0.499999999875,429102,5297.555549669382,0,4767800000000.0,0,4767800000000.0,1907120,1191.9499997020125,900000000.0,0
45,State-gov,154117,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,11.945473821754778,1,0,0.0,0.0,3.6635616461296463,1,6935265,405,4.999999994444444,4500000000.0,4500000000.0,1710,7,1.184210526004155,1387053,17124.11109208432,0,15411700000000.0,0,15411700000000.0,5856446,4055.710525248497,900000000.0,1
55,Private,132887,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,3411,0,40,Jamaica,11.797261947170913,1,0,8.13505390861157,58.40376700179535,3.713572066704308,1,7308785,495,6.111111104320987,0.016124303723201044,5500000000.0,2200,15,1.37499999965625,1195983,14765.222205816419,453277557,38.958369979363944,0,13288700000000.0,5315480,3322.174999169456,0.002638522427432898,0
28,Private,293398,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,12.589288736368918,4,0,0.0,0.0,3.713572066704308,1,8215144,252,3.1111111076543208,2800000000.0,2800000000.0,1120,-12,0.6999999998249999,2640582,32599.7777415558,0,29339800000000.0,0,29339800000000.0,11735920,7334.949998166262,900000000.0,0
28,Private,273929,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1628,60,United-States,12.520627878278496,4,0,0.0,0.0,4.110873864173311,3,7670012,252,3.1111111076543208,2800000000.0,0.017199017198911554,1680,-32,0.4666666665888889,2465361,30436.55552173716,0,27392900000000.0,445956412,168.26105651002297,16435740,4565.483332572419,900000000.0,0
38,Private,292570,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,12.5864626512414,4,1,0.0,0.0,3.9318256327243257,3,11117660,380,3.7999999961999995,3800000000.0,3800000000.0,1900,-12,0.759999999848,2925700,29256.999970742996,0,29257000000000.0,0,29257000000000.0,14628500,5851.39999882972,1000000000.0,0
49,Private,402462,Bachelors,13,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,30,Columbia,12.905358446149512,4,2,0.0,0.0,3.4339872044851463,0,19720638,637,3.769230766331361,4900000000.0,4900000000.0,1470,19,1.6333333327888888,5232006,30958.615360801065,0,40246200000000.0,0,40246200000000.0,12073860,13415.3999955282,1300000000.0,0
22,Private,79980,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,11.289544385448428,0,1,0.0,0.0,3.258096538021482,0,1759560,220,2.1999999978,2200000000.0,2200000000.0,550,-3,0.879999999648,799800,7997.999992001999,0,7998000000000.0,0,7998000000000.0,1999500,3199.19999872032,1000000000.0,0
65,Private,89681,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,11.40402535901387,0,3,0.0,0.0,4.605170185988092,3,5829265,910,4.6428571395408165,6500000000.0,6500000000.0,6435,-34,0.6565656564993368,1255534,6405.785709710152,0,8968100000000.0,0,8968100000000.0,8878419,905.8686867771851,1400000000.0,0
30,Private,149531,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,11.915265695730868,1,1,0.0,0.0,3.713572066704308,1,4485930,300,2.9999999969999998,3000000000.0,3000000000.0,1200,-10,0.7499999998125,1495310,14953.099985046898,0,14953100000000.0,0,14953100000000.0,5981240,3738.274999065431,1000000000.0,0
52,Self-emp-not-inc,102346,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,11.536124279472752,0,1,0.0,0.0,3.58351893845611,0,5321992,520,5.1999999948,5200000000.0,5200000000.0,1820,17,1.485714285289796,1023460,10234.599989765398,0,10234600000000.0,0,10234600000000.0,3582110,2924.171427735951,1000000000.0,0
46,Private,247286,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,12.418304884396276,3,1,0.0,0.0,3.713572066704308,1,11375156,460,4.599999995399999,4600000000.0,4600000000.0,1840,6,1.1499999997124999,2472860,24728.599975271398,0,24728600000000.0,0,24728600000000.0,9891440,6182.149998454463,1000000000.0,0
40,Local-gov,244522,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,48,United-States,12.407064653002456,3,3,0.0,0.0,3.8918202981106265,2,9780880,560,2.857142855102041,4000000000.0,0.02103049421650352,1920,-8,0.8333333331597222,3423308,17465.85713038153,0,24452200000000.0,465080844,128.56046267019684,11737056,5094.20833227204,1400000000.0,1
